song_name,window_start,window_end,actual_bpm,pred_bpm
song_9,80.0,100.0,121.84370609407931,125.0
song_9,100.0,120.0,121.84370609407931,125.0
song_9,120.0,140.0,121.84370609407931,125.0
song_9,140.0,160.0,121.84370609407931,125.0
song_9,160.0,180.0,121.84370609407931,125.0
song_9,180.0,200.0,121.84370609407931,125.0
song_9,200.0,211.7915326024007,121.84370609407931,125.0
song_10,0.0,20.0,140.5120364535958,69.44444444444444
song_10,20.0,40.0,140.5120364535958,69.44444444444444
song_10,40.0,60.0,140.5120364535958,69.44444444444444
song_10,60.0,80.0,140.5120364535958,69.44444444444444
song_10,80.0,100.0,140.5120364535958,69.44444444444444
song_10,100.0,120.0,140.5120364535958,69.44444444444444
song_10,120.0,140.0,140.5120364535958,69.44444444444444
song_10,140.0,160.0,140.5120364535958,69.44444444444444
song_10,160.0,180.0,140.5120364535958,69.44444444444444
song_10,180.0,200.0,140.5120364535958,69.44444444444444
song_10,200.0,212.7633125,140.5120364535958,69.44444444444444
song_11,0.0,20.0,132.7993576625832,133.92857142857142
song_11,20.0,40.0,132.7993576625832,66.96428571428571
song_11,40.0,60.0,132.7993576625832,66.96428571428571
song_11,60.0,80.0,116.30815673777438,117.1875
song_11,80.0,100.0,116.30815673777438,117.1875
song_11,100.0,120.0,116.30815673777438,117.1875
song_11,120.0,140.0,165.87878771225036,81.52173913043478
song_11,140.0,160.0,165.87878771225036,81.52173913043478
song_11,160.0,180.0,165.87878771225036,81.52173913043478
song_11,180.0,186.55330312849435,83.39166337773565,85.22727272727273
song_12,0.0,20.0,115.70064910368023,117.1875
song_12,20.0,40.0,115.70064910368023,117.1875
song_12,40.0,60.0,115.70064910368023,117.1875
song_12,60.0,80.0,154.7173714940805,78.125
song_12,80.0,100.0,154.7173714940805,78.125
song_12,100.0,120.0,154.7173714940805,78.125
song_12,120.0,140.0,157.41802465639722,78.125
song_12,140.0,160.0,157.41802465639722,78.125
song_12,160.0,180.0,157.41802465639722,78.125
song_12,180.0,199.44198723898904,124.03636332727487,125.0
song_13,0.0,20.0,145.52992499025703,72.11538461538461
song_13,20.0,40.0,145.52992499025703,72.11538461538461
song_13,40.0,60.0,145.52992499025703,72.11538461538461
song_13,60.0,80.0,91.28824315332773,89.28571428571429
song_13,80.0,100.0,91.28824315332773,89.28571428571429
song_13,100.0,120.0,91.28824315332773,89.28571428571429
song_13,120.0,140.0,158.14282288947626,78.125
song_13,140.0,160.0,158.14282288947626,78.125
song_13,160.0,180.0,158.14282288947626,78.125
song_13,180.0,200.0,128.37267684604558,64.65517241379311
song_13,200.0,220.0,128.37267684604558,64.65517241379311
song_13,220.0,233.18218298457813,128.37267684604558,64.65517241379311
song_14,0.0,20.0,157.13979149238594,78.125
song_14,20.0,40.0,157.13979149238594,78.125
song_14,40.0,60.0,157.13979149238594,78.125
song_14,60.0,80.0,99.63407373608868,98.6842105263158
song_14,80.0,100.0,99.63407373608868,98.6842105263158
song_14,100.0,120.0,99.63407373608868,98.6842105263158
song_14,120.0,140.0,142.9606633786096,72.11538461538461
song_14,140.0,160.0,142.9606633786096,72.11538461538461
song_14,160.0,180.0,142.9606633786096,72.11538461538461
song_14,180.0,200.0,158.9595756059105,78.125
song_14,200.0,220.0,158.9595756059105,78.125
song_14,220.0,224.06494643660662,158.9595756059105,78.125
song_15,0.0,20.0,140.98888994779037,69.44444444444444
song_15,20.0,40.0,140.98888994779037,69.44444444444444
song_15,40.0,60.0,140.98888994779037,69.44444444444444
song_15,60.0,80.0,87.51100470809281,89.28571428571429
song_15,80.0,100.0,87.51100470809281,89.28571428571429
song_15,100.0,120.0,87.51100470809281,89.28571428571429
song_15,120.0,140.0,85.21856034094975,85.22727272727273
song_15,140.0,160.0,85.21856034094975,85.22727272727273
song_15,160.0,180.0,85.21856034094975,85.22727272727273
song_15,180.0,200.0,114.09603509894362,117.1875
song_15,200.0,214.10746138698332,114.09603509894362,117.1875
song_16,0.0,20.0,96.4921345577571,98.6842105263158
song_16,20.0,40.0,96.4921345577571,98.6842105263158
song_16,40.0,60.0,96.4921345577571,98.6842105263158
song_16,60.0,80.0,123.37541701404443,125.0
song_16,80.0,100.0,123.37541701404443,62.5
song_16,100.0,120.0,123.37541701404443,62.5
song_16,120.0,140.0,107.77187440847635,53.57142857142857
song_16,140.0,160.0,107.77187440847635,110.29411764705883
song_16,160.0,180.0,107.77187440847635,110.29411764705883
song_16,180.0,199.03602965825647,156.1548226600815,78.125
song_17,0.0,20.0,119.39224740266539,117.1875
song_17,20.0,40.0,119.39224740266539,117.1875
song_17,40.0,60.0,119.39224740266539,117.1875
song_17,60.0,80.0,91.29504257364952,93.75
song_17,80.0,100.0,91.29504257364952,89.28571428571429
song_17,100.0,120.0,91.29504257364952,89.28571428571429
song_17,120.0,140.0,137.00348962777983,69.44444444444444
song_17,140.0,160.0,137.00348962777983,69.44444444444444
song_17,160.0,180.0,137.00348962777983,133.92857142857142
song_17,180.0,187.70928085169962,109.45811849783543,110.29411764705883
song_18,0.0,20.0,167.91200775734188,85.22727272727273
song_18,20.0,40.0,167.91200775734188,85.22727272727273
song_18,40.0,60.0,167.91200775734188,85.22727272727273
song_18,60.0,80.0,158.9869975949287,78.125
song_18,80.0,100.0,158.9869975949287,78.125
song_18,100.0,120.0,158.9869975949287,78.125
song_18,120.0,140.0,143.54319357010854,72.11538461538461
song_18,140.0,160.0,143.54319357010854,72.11538461538461
song_18,160.0,180.0,143.54319357010854,72.11538461538461
song_18,180.0,200.0,83.56136769807274,85.22727272727273
song_18,200.0,220.0,83.56136769807274,85.22727272727273
song_18,220.0,235.43171070369277,83.56136769807274,85.22727272727273
song_19,0.0,20.0,131.62940529582607,133.92857142857142
song_19,20.0,40.0,131.62940529582607,133.92857142857142
song_19,40.0,60.0,131.62940529582607,133.92857142857142
song_19,60.0,80.0,163.30061504526063,81.52173913043478
song_19,80.0,100.0,163.30061504526063,81.52173913043478
song_19,100.0,120.0,163.30061504526063,81.52173913043478
song_19,120.0,140.0,128.8298846509945,64.65517241379311
song_19,140.0,160.0,128.8298846509945,64.65517241379311
song_19,160.0,180.0,128.8298846509945,64.65517241379311
song_19,180.0,200.0,131.38902441186067,133.92857142857142
song_19,200.0,217.44345142210636,131.38902441186067,133.92857142857142
song_20,0.0,20.0,111.47715565427808,110.29411764705883
song_20,20.0,40.0,111.47715565427808,110.29411764705883
song_20,40.0,60.0,111.47715565427808,110.29411764705883
song_20,60.0,80.0,168.71226723305256,85.22727272727273
song_20,80.0,100.0,168.71226723305256,85.22727272727273
song_20,100.0,120.0,168.71226723305256,85.22727272727273
song_20,120.0,140.0,147.16569991413405,75.0
song_20,140.0,160.0,147.16569991413405,75.0
song_20,160.0,180.0,147.16569991413405,75.0
song_20,180.0,200.0,161.53844030306192,81.52173913043478
song_20,200.0,202.80772308562308,161.53844030306192,81.52173913043478
song_21,0.0,20.0,126.36634725757524,125.0
song_21,20.0,40.0,126.36634725757524,125.0
song_21,40.0,60.0,124.89597342776622,62.5
song_21,60.0,80.0,124.89597342776622,125.0
song_21,80.0,100.0,133.81796824874476,133.92857142857142
song_21,100.0,120.0,133.81796824874476,66.96428571428571
song_21,120.0,140.0,125.97594928908538,125.0
song_21,140.0,160.0,125.97594928908538,125.0
song_21,160.0,180.0,91.20755053902376,89.28571428571429
song_21,180.0,200.0,91.20755053902376,89.28571428571429
song_21,200.0,215.60120567755393,125.36391380532129,125.0
song_22,0.0,20.0,120.23187743514156,117.1875
song_22,20.0,40.0,120.23187743514156,60.483870967741936
song_22,40.0,60.0,145.7804006737796,72.11538461538461
song_22,60.0,80.0,145.7804006737796,72.11538461538461
song_22,80.0,100.0,90.36685092049788,89.28571428571429
song_22,100.0,120.0,90.36685092049788,89.28571428571429
song_22,120.0,140.0,106.44948231971897,104.16666666666667
song_22,140.0,160.0,106.44948231971897,104.16666666666667
song_22,160.0,180.0,106.05647185936571,104.16666666666667
song_22,180.0,200.0,106.05647185936571,104.16666666666667
song_22,200.0,220.0,121.38912134536811,60.483870967741936
song_22,220.0,231.60723853340625,121.38912134536811,60.483870967741936
song_23,0.0,20.0,158.16917894794472,78.125
song_23,20.0,40.0,158.16917894794472,78.125
song_23,40.0,60.0,143.06475513348457,72.11538461538461
song_23,60.0,80.0,143.06475513348457,72.11538461538461
song_23,80.0,100.0,123.12845852236478,125.0
song_23,100.0,120.0,123.12845852236478,125.0
song_23,120.0,140.0,104.30440041829667,104.16666666666667
song_23,140.0,160.0,104.30440041829667,104.16666666666667
song_23,160.0,180.0,112.12723398025636,110.29411764705883
song_23,180.0,200.0,112.12723398025636,110.29411764705883
song_23,200.0,203.6893329878771,95.46438637229943,187.5
song_24,0.0,20.0,81.35649889643788,81.52173913043478
song_24,20.0,40.0,81.35649889643788,81.52173913043478
song_24,40.0,60.0,147.70797440957625,75.0
song_24,60.0,80.0,147.70797440957625,75.0
song_24,80.0,100.0,157.47226258117814,78.125
song_24,100.0,120.0,157.47226258117814,78.125
song_24,120.0,140.0,115.07516165951824,117.1875
song_24,140.0,160.0,115.07516165951824,117.1875
song_24,160.0,180.0,103.72630292222692,104.16666666666667
song_24,180.0,200.0,103.72630292222692,104.16666666666667
song_24,200.0,220.0,115.31653905403533,117.1875
song_24,220.0,221.4215315031333,115.31653905403533,117.1875
song_25,0.0,20.0,87.28555112308999,89.28571428571429
song_25,20.0,40.0,87.28555112308999,89.28571428571429
song_25,40.0,60.0,161.34047435610438,81.52173913043478
song_25,60.0,80.0,161.34047435610438,81.52173913043478
song_25,80.0,100.0,132.36120359943385,66.96428571428571
song_25,100.0,120.0,132.36120359943385,66.96428571428571
song_25,120.0,140.0,121.8643247886919,60.483870967741936
song_25,140.0,160.0,121.8643247886919,60.483870967741936
song_25,160.0,180.0,139.97068565138773,69.44444444444444
song_25,180.0,200.0,139.97068565138773,69.44444444444444
song_25,200.0,220.0,159.5887281901568,81.52173913043478
song_25,220.0,227.99824471212116,159.5887281901568,78.125
song_26,0.0,20.0,158.53324208128544,78.125
song_26,20.0,40.0,158.53324208128544,78.125
song_26,40.0,60.0,168.57254275129432,85.22727272727273
song_26,60.0,80.0,168.57254275129432,85.22727272727273
song_26,80.0,100.0,125.1363343253229,62.5
song_26,100.0,120.0,125.1363343253229,62.5
song_26,120.0,140.0,92.8576123866499,93.75
song_26,140.0,160.0,92.8576123866499,93.75
song_26,160.0,180.0,114.63023089615348,117.1875
song_26,180.0,200.0,114.63023089615348,117.1875
song_26,200.0,220.0,135.82907781480145,66.96428571428571
song_26,220.0,227.9173922966631,135.82907781480145,133.92857142857142
song_27,0.0,20.0,142.8680011606349,72.11538461538461
song_27,20.0,40.0,142.8680011606349,72.11538461538461
song_27,40.0,60.0,154.67437001671962,78.125
song_27,60.0,80.0,154.67437001671962,78.125
song_27,80.0,100.0,166.21051158563796,81.52173913043478
song_27,100.0,120.0,166.21051158563796,81.52173913043478
song_27,120.0,140.0,110.92873900097013,110.29411764705883
song_27,140.0,160.0,110.92873900097013,110.29411764705883
song_27,160.0,180.0,133.7124396104154,66.96428571428571
song_27,180.0,187.16554413440417,133.7124396104154,66.96428571428571
song_28,0.0,20.0,82.91449208551536,81.52173913043478
song_28,20.0,40.0,82.91449208551536,81.52173913043478
song_28,40.0,60.0,113.61780258283288,56.81818181818182
song_28,60.0,80.0,113.61780258283288,56.81818181818182
song_28,80.0,100.0,113.26873964032073,56.81818181818182
song_28,100.0,120.0,113.26873964032073,56.81818181818182
song_28,120.0,140.0,157.75383067444915,78.125
song_28,140.0,160.0,157.75383067444915,78.125
song_28,160.0,180.0,129.78823117225187,64.65517241379311
song_28,180.0,200.0,129.78823117225187,64.65517241379311
song_28,200.0,204.0640329396523,169.06883015829152,85.22727272727273
song_29,0.0,20.0,96.94844013592504,98.6842105263158
song_29,20.0,40.0,96.94844013592504,98.6842105263158
song_29,40.0,60.0,132.38137276852098,66.96428571428571
song_29,60.0,80.0,132.38137276852098,66.96428571428571
song_29,80.0,100.0,80.56051313355287,81.52173913043478
song_29,100.0,120.0,80.56051313355287,81.52173913043478
song_29,120.0,140.0,123.86104687790973,62.5
song_29,140.0,160.0,123.86104687790973,62.5
song_29,160.0,180.0,150.19066511398182,75.0
song_29,180.0,200.0,150.19066511398182,75.0
song_29,200.0,220.0,131.66516777073053,66.96428571428571
song_29,220.0,236.2533033275734,131.66516777073053,66.96428571428571
song_30,0.0,20.0,80.46806214824564,81.52173913043478
song_30,20.0,40.0,80.46806214824564,81.52173913043478
song_30,40.0,60.0,152.49366168331878,75.0
song_30,60.0,80.0,152.49366168331878,75.0
song_30,80.0,100.0,124.57843887702751,62.5
song_30,100.0,120.0,124.57843887702751,62.5
song_30,120.0,140.0,114.15554655730364,56.81818181818182
song_30,140.0,160.0,114.15554655730364,117.1875
song_30,160.0,180.0,108.69964772075504,110.29411764705883
song_30,180.0,200.0,108.69964772075504,110.29411764705883
song_30,200.0,220.0,103.01494096557583,104.16666666666667
song_30,220.0,239.2048386914878,103.01494096557583,104.16666666666667
song_31,0.0,20.0,97.36137674799264,98.6842105263158
song_31,20.0,40.0,97.36137674799264,98.6842105263158
song_31,40.0,50.0,97.36137674799264,98.6842105263158
song_31,50.0,70.0,95.54778396868694,93.75
song_31,70.0,90.0,95.54778396868694,93.75
song_31,90.0,100.0,95.54778396868694,93.75
song_31,100.0,120.0,160.5073344621262,81.52173913043478
song_31,120.0,140.0,160.5073344621262,81.52173913043478
song_31,140.0,150.0,160.5073344621262,81.52173913043478
song_31,150.0,170.0,106.15225613839513,104.16666666666667
song_31,170.0,180.29178986468776,106.15225613839513,104.16666666666667
song_32,0.0,20.0,112.53420144326455,110.29411764705883
song_32,20.0,40.0,112.53420144326455,110.29411764705883
song_32,40.0,50.0,112.53420144326455,110.29411764705883
song_32,50.0,70.0,88.8388868932223,89.28571428571429
song_32,70.0,90.0,88.8388868932223,89.28571428571429
song_32,90.0,100.0,88.8388868932223,89.28571428571429
song_32,100.0,120.0,145.12308870301052,144.23076923076923
song_32,120.0,140.0,145.12308870301052,72.11538461538461
song_32,140.0,150.0,145.12308870301052,72.11538461538461
song_32,150.0,170.0,157.07242427113863,78.125
song_32,170.0,190.0,157.07242427113863,78.125
song_32,190.0,197.92015102746103,157.07242427113863,78.125
song_33,0.0,20.0,151.28643255568133,75.0
song_33,20.0,40.0,151.28643255568133,75.0
song_33,40.0,50.0,151.28643255568133,75.0
song_33,50.0,70.0,141.48732709004526,144.23076923076923
song_33,70.0,90.0,141.48732709004526,72.11538461538461
song_33,90.0,100.0,141.48732709004526,144.23076923076923
song_33,100.0,120.0,145.534004823134,72.11538461538461
song_33,120.0,140.0,145.534004823134,72.11538461538461
song_33,140.0,150.0,145.534004823134,72.11538461538461
song_33,150.0,170.0,98.67944628889323,98.6842105263158
song_33,170.0,190.0,98.67944628889323,98.6842105263158
song_33,190.0,200.0,98.67944628889323,98.6842105263158
song_33,200.0,210.298375,131.68961886353324,133.92857142857142
song_34,0.0,20.0,129.12224205821252,64.65517241379311
song_34,20.0,40.0,129.12224205821252,64.65517241379311
song_34,40.0,50.0,129.12224205821252,125.0
song_34,50.0,70.0,137.21812656431172,133.92857142857142
song_34,70.0,90.0,137.21812656431172,133.92857142857142
song_34,90.0,100.0,137.21812656431172,133.92857142857142
song_34,100.0,120.0,116.68079053894259,117.1875
song_34,120.0,140.0,116.68079053894259,117.1875
song_34,140.0,150.0,116.68079053894259,117.1875
song_34,150.0,170.0,103.40090947328841,104.16666666666667
song_34,170.0,190.0,103.40090947328841,104.16666666666667
song_34,190.0,200.0,103.40090947328841,104.16666666666667
song_34,200.0,220.0,102.68829788469496,104.16666666666667
song_34,220.0,228.17767856637772,102.68829788469496,104.16666666666667
song_35,0.0,20.0,83.73158977415935,85.22727272727273
song_35,20.0,40.0,83.73158977415935,170.45454545454547
song_35,40.0,50.0,83.73158977415935,85.22727272727273
song_35,50.0,70.0,145.3570737447332,72.11538461538461
song_35,70.0,90.0,145.3570737447332,72.11538461538461
song_35,90.0,100.0,145.3570737447332,72.11538461538461
song_35,100.0,120.0,124.68383362622578,62.5
song_35,120.0,140.0,124.68383362622578,62.5
song_35,140.0,150.0,124.68383362622578,125.0
song_35,150.0,170.0,110.831439398,110.29411764705883
song_35,170.0,190.0,110.831439398,110.29411764705883
song_35,190.0,200.0,110.831439398,110.29411764705883
song_35,200.0,220.0,116.28751984687881,58.59375
song_35,220.0,237.9935625,116.28751984687881,117.1875
song_36,0.0,20.0,91.88349132768204,93.75
song_36,20.0,40.0,91.88349132768204,93.75
song_36,40.0,50.0,91.88349132768204,93.75
song_36,50.0,70.0,141.55939733625962,72.11538461538461
song_36,70.0,90.0,141.55939733625962,72.11538461538461
song_36,90.0,100.0,141.55939733625962,72.11538461538461
song_36,100.0,120.0,136.42732962813997,133.92857142857142
song_36,120.0,140.0,136.42732962813997,133.92857142857142
song_36,140.0,150.0,136.42732962813997,133.92857142857142
song_36,150.0,170.0,130.82777567520864,64.65517241379311
song_36,170.0,183.80831160089477,130.82777567520864,64.65517241379311
song_37,0.0,20.0,140.2489167801507,69.44444444444444
song_37,20.0,40.0,140.2489167801507,69.44444444444444
song_37,40.0,50.0,140.2489167801507,144.23076923076923
song_37,50.0,70.0,134.66881068017676,66.96428571428571
song_37,70.0,90.0,134.66881068017676,66.96428571428571
song_37,90.0,100.0,134.66881068017676,133.92857142857142
song_37,100.0,120.0,159.10121539606973,78.125
song_37,120.0,140.0,159.10121539606973,78.125
song_37,140.0,150.0,159.10121539606973,78.125
song_37,150.0,170.0,94.73976901691793,93.75
song_37,170.0,190.0,94.73976901691793,93.75
song_37,190.0,200.0,94.73976901691793,93.75
song_37,200.0,208.049125,136.10950494167417,133.92857142857142
song_38,0.0,20.0,167.75893632510792,85.22727272727273
song_38,20.0,40.0,167.75893632510792,85.22727272727273
song_38,40.0,50.0,167.75893632510792,85.22727272727273
song_38,50.0,70.0,107.0208996581881,53.57142857142857
song_38,70.0,90.0,107.0208996581881,53.57142857142857
song_38,90.0,100.0,107.0208996581881,110.29411764705883
song_38,100.0,120.0,140.60747277677405,69.44444444444444
song_38,120.0,140.0,140.60747277677405,69.44444444444444
song_38,140.0,150.0,140.60747277677405,69.44444444444444
song_38,150.0,170.0,119.16700911189041,117.1875
song_38,170.0,190.0,119.16700911189041,117.1875
song_38,190.0,193.71658682448302,119.16700911189041,117.1875
song_39,0.0,20.0,122.54818495882563,125.0
song_39,20.0,40.0,122.54818495882563,125.0
song_39,40.0,50.0,122.54818495882563,125.0
song_39,50.0,70.0,162.58627383315223,81.52173913043478
song_39,70.0,90.0,162.58627383315223,81.52173913043478
song_39,90.0,100.0,162.58627383315223,81.52173913043478
song_39,100.0,120.0,88.90608414823855,89.28571428571429
song_39,120.0,140.0,88.90608414823855,89.28571428571429
song_39,140.0,150.0,88.90608414823855,89.28571428571429
song_39,150.0,170.0,115.91506052923079,117.1875
song_39,170.0,190.0,115.91506052923079,117.1875
song_39,190.0,200.0,115.91506052923079,117.1875
song_39,200.0,211.39467621458988,105.00379692749485,104.16666666666667
song_40,0.0,20.0,113.78971461202866,117.1875
song_40,20.0,40.0,113.78971461202866,56.81818181818182
song_40,40.0,50.0,113.78971461202866,117.1875
song_40,50.0,70.0,142.60598340710044,72.11538461538461
song_40,70.0,90.0,142.60598340710044,72.11538461538461
song_40,90.0,100.0,142.60598340710044,72.11538461538461
song_40,100.0,120.0,137.85403522102376,69.44444444444444
song_40,120.0,140.0,137.85403522102376,69.44444444444444
song_40,140.0,150.0,137.85403522102376,69.44444444444444
song_40,150.0,170.0,126.31907247752295,125.0
song_40,170.0,190.0,126.31907247752295,125.0
song_40,190.0,200.0,126.31907247752295,125.0
song_40,200.0,220.0,81.3766513216982,81.52173913043478
song_40,220.0,239.09156054894237,81.3766513216982,81.52173913043478
song_41,0.0,6.771517040243848,98.7837685623074,98.6842105263158
song_41,6.771517040243848,17.844522864088578,110.56343210609157,110.29411764705883
song_41,17.844522864088578,33.69291282131529,99.95839345156627,98.6842105263158
song_41,33.69291282131529,53.69291282131529,164.57631492648417,81.52173913043478
song_41,54.4194269860648,61.15491239175258,156.23253934109806,78.125
song_41,61.15491239175258,71.56193569580489,109.26266793533219,110.29411764705883
song_41,71.56193569580489,80.03379760256972,168.1204204077949,85.22727272727273
song_41,80.03379760256972,88.91658179705166,144.09766204160326,144.23076923076923
song_41,88.91658179705166,99.12775652273466,85.53000401067487,85.22727272727273
song_41,99.12775652273466,110.37241215975521,110.48493474052304,110.29411764705883
song_41,110.37241215975521,130.3724121597552,139.63269494988174,69.44444444444444
song_41,130.7288980387446,150.7288980387446,157.71637927478287,78.125
song_41,151.08958481971376,157.03320739354527,101.2800060927336,98.6842105263158
song_41,157.03320739354527,165.43393517950577,119.19483457945306,117.1875
song_41,165.43393517950577,185.43393517950577,114.91130783209297,117.1875
song_41,185.43393517950577,186.61935601926695,114.91130783209297,117.1875
song_42,0.0,5.686010201909315,158.60562909290377,156.25
song_42,5.686010201909315,17.3045289429396,106.47324565511828,104.16666666666667
song_42,17.3045289429396,37.3045289429396,106.81069751065985,104.16666666666667
song_42,37.3045289429396,41.09666101808543,106.81069751065985,104.16666666666667
song_42,41.09666101808543,57.8306783558994,86.662756485511,170.45454545454547
song_42,57.8306783558994,63.16764497629045,89.50135373294579,89.28571428571429
song_42,63.16764497629045,83.0996976527828,114.33370241459457,117.1875
song_42,83.0996976527828,99.4121615380206,114.833654580923,117.1875
song_42,99.4121615380206,112.03011639948159,100.16754160503734,98.6842105263158
song_42,112.03011639948159,121.60060057599948,161.5736485286044,81.52173913043478
song_42,121.60060057599948,131.80937867164423,120.39542298261291,117.1875
song_42,131.80937867164423,151.14611157348997,98.5780416166126,98.6842105263158
song_42,151.14611157348997,170.9456330740101,105.04693004204773,104.16666666666667
song_42,170.9456330740101,189.62832668693738,165.28743525123247,81.52173913043478
song_42,189.62832668693738,208.06698052953507,147.44349979788666,144.23076923076923
song_43,0.0,14.294968874715348,102.21105217950696,104.16666666666667
song_43,14.294968874715348,25.727454842841833,97.19991389494874,98.6842105263158
song_43,25.727454842841833,31.73222913655559,160.84295291122982,81.52173913043478
song_43,31.73222913655559,51.73222913655559,90.19250193971205,89.28571428571429
song_43,51.73222913655559,54.27579646336784,90.19250193971205,89.28571428571429
song_43,54.27579646336784,69.24090777955693,127.1154844781075,125.0
song_43,69.24090777955693,89.11449771362797,138.01782718718803,69.44444444444444
song_43,89.11449771362797,109.11449771362797,142.35398430415125,144.23076923076923
song_43,109.46547943724222,122.20871162031068,141.45980109782732,144.23076923076923
song_43,122.20871162031068,142.20871162031068,139.96288360570844,144.23076923076923
song_43,142.20871162031068,145.3289928391543,139.96288360570844,144.23076923076923
song_43,145.3289928391543,165.3289928391543,95.03476554579541,93.75
