song_name,window_start,window_end,actual_bpm,pred_bpm,acc0,acc1,acc2,rmse
bpm_68,140.0,160.0,68.0,66.96428571428571,0,1,0,1.0357142857142918
bpm_68,160.0,180.0,68.0,66.96428571428571,0,1,0,1.0357142857142918
bpm_69,0.0,20.0,69.0,69.44444444444444,1,0,0,0.44444444444444287
bpm_69,20.0,40.0,69.0,69.44444444444444,1,0,0,0.44444444444444287
bpm_69,40.0,60.0,69.0,69.44444444444444,1,0,0,0.44444444444444287
bpm_69,60.0,80.0,69.0,69.44444444444444,1,0,0,0.44444444444444287
bpm_69,80.0,100.0,69.0,69.44444444444444,1,0,0,0.44444444444444287
bpm_69,100.0,120.0,69.0,69.44444444444444,1,0,0,0.44444444444444287
bpm_69,120.0,140.0,69.0,69.44444444444444,1,0,0,0.44444444444444287
bpm_69,140.0,160.0,69.0,69.44444444444444,1,0,0,0.44444444444444287
bpm_69,160.0,180.0,69.0,69.44444444444444,1,0,0,0.44444444444444287
bpm_70,0.0,20.0,70.0,69.44444444444444,0,1,0,0.5555555555555571
bpm_70,20.0,40.0,70.0,69.44444444444444,0,1,0,0.5555555555555571
bpm_70,40.0,60.0,70.0,69.44444444444444,0,1,0,0.5555555555555571
bpm_70,60.0,80.0,70.0,69.44444444444444,0,1,0,0.5555555555555571
bpm_70,80.0,100.0,70.0,69.44444444444444,0,1,0,0.5555555555555571
bpm_70,100.0,120.0,70.0,69.44444444444444,0,1,0,0.5555555555555571
bpm_70,120.0,140.0,70.0,69.44444444444444,0,1,0,0.5555555555555571
bpm_70,140.0,160.0,70.0,69.44444444444444,0,1,0,0.5555555555555571
bpm_70,160.0,180.0,70.0,69.44444444444444,0,1,0,0.5555555555555571
bpm_71,0.0,20.0,71.0,72.11538461538461,0,1,0,1.1153846153846132
bpm_71,20.0,40.0,71.0,72.11538461538461,0,1,0,1.1153846153846132
bpm_71,40.0,60.0,71.0,72.11538461538461,0,1,0,1.1153846153846132
bpm_71,60.0,80.0,71.0,72.11538461538461,0,1,0,1.1153846153846132
bpm_71,80.0,100.0,71.0,72.11538461538461,0,1,0,1.1153846153846132
bpm_71,100.0,120.0,71.0,72.11538461538461,0,1,0,1.1153846153846132
bpm_71,120.0,140.0,71.0,72.11538461538461,0,1,0,1.1153846153846132
bpm_71,140.0,160.0,71.0,72.11538461538461,0,1,0,1.1153846153846132
bpm_71,160.0,180.0,71.0,72.11538461538461,0,1,0,1.1153846153846132
bpm_72,0.0,20.0,72.0,72.11538461538461,1,0,0,0.1153846153846132
bpm_72,20.0,40.0,72.0,72.11538461538461,1,0,0,0.1153846153846132
bpm_72,40.0,60.0,72.0,72.11538461538461,1,0,0,0.1153846153846132
bpm_72,60.0,80.0,72.0,72.11538461538461,1,0,0,0.1153846153846132
bpm_72,80.0,100.0,72.0,72.11538461538461,1,0,0,0.1153846153846132
bpm_72,100.0,120.0,72.0,72.11538461538461,1,0,0,0.1153846153846132
bpm_72,120.0,140.0,72.0,72.11538461538461,1,0,0,0.1153846153846132
bpm_72,140.0,160.0,72.0,72.11538461538461,1,0,0,0.1153846153846132
bpm_72,160.0,180.0,72.0,72.11538461538461,1,0,0,0.1153846153846132
bpm_73,0.0,20.0,73.0,72.11538461538461,0,1,0,0.8846153846153868
bpm_73,20.0,40.0,73.0,72.11538461538461,0,1,0,0.8846153846153868
bpm_73,40.0,60.0,73.0,72.11538461538461,0,1,0,0.8846153846153868
bpm_73,60.0,80.0,73.0,72.11538461538461,0,1,0,0.8846153846153868
bpm_73,80.0,100.0,73.0,72.11538461538461,0,1,0,0.8846153846153868
bpm_73,100.0,120.0,73.0,72.11538461538461,0,1,0,0.8846153846153868
bpm_73,120.0,140.0,73.0,72.11538461538461,0,1,0,0.8846153846153868
bpm_73,140.0,160.0,73.0,72.11538461538461,0,1,0,0.8846153846153868
bpm_73,160.0,180.0,73.0,72.11538461538461,0,1,0,0.8846153846153868
bpm_74,0.0,20.0,74.0,75.0,0,1,0,1.0
bpm_74,20.0,40.0,74.0,75.0,0,1,0,1.0
bpm_74,40.0,60.0,74.0,75.0,0,1,0,1.0
bpm_74,60.0,80.0,74.0,75.0,0,1,0,1.0
bpm_74,80.0,100.0,74.0,75.0,0,1,0,1.0
bpm_74,100.0,120.0,74.0,75.0,0,1,0,1.0
bpm_74,120.0,140.0,74.0,75.0,0,1,0,1.0
bpm_74,140.0,160.0,74.0,75.0,0,1,0,1.0
bpm_74,160.0,180.0,74.0,75.0,0,1,0,1.0
bpm_75,0.0,20.0,75.0,75.0,1,0,0,0.0
bpm_75,20.0,40.0,75.0,75.0,1,0,0,0.0
bpm_75,40.0,60.0,75.0,75.0,1,0,0,0.0
bpm_75,60.0,80.0,75.0,75.0,1,0,0,0.0
bpm_75,80.0,100.0,75.0,75.0,1,0,0,0.0
bpm_75,100.0,120.0,75.0,75.0,1,0,0,0.0
bpm_75,120.0,140.0,75.0,75.0,1,0,0,0.0
bpm_75,140.0,160.0,75.0,75.0,1,0,0,0.0
bpm_75,160.0,180.0,75.0,75.0,1,0,0,0.0
bpm_76,0.0,20.0,76.0,75.0,0,1,0,1.0
bpm_76,20.0,40.0,76.0,75.0,0,1,0,1.0
bpm_76,40.0,60.0,76.0,75.0,0,1,0,1.0
bpm_76,60.0,80.0,76.0,75.0,0,1,0,1.0
bpm_76,80.0,100.0,76.0,75.0,0,1,0,1.0
bpm_76,100.0,120.0,76.0,75.0,0,1,0,1.0
bpm_76,120.0,140.0,76.0,75.0,0,1,0,1.0
bpm_76,140.0,160.0,76.0,75.0,0,1,0,1.0
bpm_76,160.0,180.0,76.0,75.0,0,1,0,1.0
bpm_77,0.0,20.0,77.0,78.125,0,1,0,1.125
bpm_77,20.0,40.0,77.0,78.125,0,1,0,1.125
bpm_77,40.0,60.0,77.0,78.125,0,1,0,1.125
bpm_77,60.0,80.0,77.0,78.125,0,1,0,1.125
bpm_77,80.0,100.0,77.0,78.125,0,1,0,1.125
bpm_77,100.0,120.0,77.0,78.125,0,1,0,1.125
bpm_77,120.0,140.0,77.0,78.125,0,1,0,1.125
bpm_77,140.0,160.0,77.0,78.125,0,1,0,1.125
bpm_77,160.0,180.0,77.0,78.125,0,1,0,1.125
bpm_78,0.0,20.0,78.0,78.125,1,0,0,0.125
bpm_78,20.0,40.0,78.0,78.125,1,0,0,0.125
bpm_78,40.0,60.0,78.0,78.125,1,0,0,0.125
bpm_78,60.0,80.0,78.0,78.125,1,0,0,0.125
bpm_78,80.0,100.0,78.0,78.125,1,0,0,0.125
bpm_78,100.0,120.0,78.0,78.125,1,0,0,0.125
bpm_78,120.0,140.0,78.0,78.125,1,0,0,0.125
bpm_78,140.0,160.0,78.0,78.125,1,0,0,0.125
bpm_78,160.0,180.0,78.0,78.125,1,0,0,0.125
bpm_79,0.0,20.0,79.0,78.125,0,1,0,0.875
bpm_79,20.0,40.0,79.0,78.125,0,1,0,0.875
bpm_79,40.0,60.0,79.0,78.125,0,1,0,0.875
bpm_79,60.0,80.0,79.0,78.125,0,1,0,0.875
bpm_79,80.0,100.0,79.0,78.125,0,1,0,0.875
bpm_79,100.0,120.0,79.0,78.125,0,1,0,0.875
bpm_79,120.0,140.0,79.0,78.125,0,1,0,0.875
bpm_79,140.0,160.0,79.0,78.125,0,1,0,0.875
bpm_79,160.0,180.0,79.0,78.125,0,1,0,0.875
bpm_80,0.0,20.0,80.0,81.52173913043478,0,1,0,1.5217391304347814
bpm_80,20.0,40.0,80.0,81.52173913043478,0,1,0,1.5217391304347814
bpm_80,40.0,60.0,80.0,81.52173913043478,0,1,0,1.5217391304347814
bpm_80,60.0,80.0,80.0,81.52173913043478,0,1,0,1.5217391304347814
bpm_80,80.0,100.0,80.0,81.52173913043478,0,1,0,1.5217391304347814
bpm_80,100.0,120.0,80.0,81.52173913043478,0,1,0,1.5217391304347814
bpm_80,120.0,140.0,80.0,81.52173913043478,0,1,0,1.5217391304347814
bpm_80,140.0,160.0,80.0,81.52173913043478,0,1,0,1.5217391304347814
bpm_80,160.0,180.0,80.0,81.52173913043478,0,1,0,1.5217391304347814
bpm_81,0.0,20.0,81.0,81.52173913043478,0,1,0,0.5217391304347814
bpm_81,20.0,40.0,81.0,81.52173913043478,0,1,0,0.5217391304347814
bpm_81,40.0,60.0,81.0,81.52173913043478,0,1,0,0.5217391304347814
bpm_81,60.0,80.0,81.0,81.52173913043478,0,1,0,0.5217391304347814
bpm_81,80.0,100.0,81.0,81.52173913043478,0,1,0,0.5217391304347814
bpm_81,100.0,120.0,81.0,81.52173913043478,0,1,0,0.5217391304347814
bpm_81,120.0,140.0,81.0,81.52173913043478,0,1,0,0.5217391304347814
bpm_81,140.0,160.0,81.0,81.52173913043478,0,1,0,0.5217391304347814
bpm_81,160.0,180.0,81.0,81.52173913043478,0,1,0,0.5217391304347814
bpm_82,0.0,20.0,82.0,81.52173913043478,1,0,0,0.4782608695652186
bpm_82,20.0,40.0,82.0,81.52173913043478,1,0,0,0.4782608695652186
bpm_82,40.0,60.0,82.0,81.52173913043478,1,0,0,0.4782608695652186
bpm_82,60.0,80.0,82.0,81.52173913043478,1,0,0,0.4782608695652186
bpm_82,80.0,100.0,82.0,81.52173913043478,1,0,0,0.4782608695652186
bpm_82,100.0,120.0,82.0,81.52173913043478,1,0,0,0.4782608695652186
bpm_82,120.0,140.0,82.0,81.52173913043478,1,0,0,0.4782608695652186
bpm_82,140.0,160.0,82.0,81.52173913043478,1,0,0,0.4782608695652186
bpm_82,160.0,180.0,82.0,81.52173913043478,1,0,0,0.4782608695652186
bpm_83,0.0,20.0,83.0,81.52173913043478,0,1,0,1.4782608695652186
bpm_83,20.0,40.0,83.0,81.52173913043478,0,1,0,1.4782608695652186
bpm_83,40.0,60.0,83.0,81.52173913043478,0,1,0,1.4782608695652186
bpm_83,60.0,80.0,83.0,81.52173913043478,0,1,0,1.4782608695652186
bpm_83,80.0,100.0,83.0,81.52173913043478,0,1,0,1.4782608695652186
bpm_83,100.0,120.0,83.0,81.52173913043478,0,1,0,1.4782608695652186
bpm_83,120.0,140.0,83.0,81.52173913043478,0,1,0,1.4782608695652186
bpm_83,140.0,160.0,83.0,81.52173913043478,0,1,0,1.4782608695652186
bpm_83,160.0,180.0,83.0,81.52173913043478,0,1,0,1.4782608695652186
bpm_84,0.0,20.0,84.0,85.22727272727273,0,1,0,1.2272727272727337
bpm_84,20.0,40.0,84.0,85.22727272727273,0,1,0,1.2272727272727337
bpm_84,40.0,60.0,84.0,85.22727272727273,0,1,0,1.2272727272727337
bpm_84,60.0,80.0,84.0,85.22727272727273,0,1,0,1.2272727272727337
bpm_84,80.0,100.0,84.0,85.22727272727273,0,1,0,1.2272727272727337
bpm_84,100.0,120.0,84.0,85.22727272727273,0,1,0,1.2272727272727337
bpm_84,120.0,140.0,84.0,85.22727272727273,0,1,0,1.2272727272727337
bpm_84,140.0,160.0,84.0,85.22727272727273,0,1,0,1.2272727272727337
bpm_84,160.0,180.0,84.0,85.22727272727273,0,1,0,1.2272727272727337
bpm_85,0.0,20.0,85.0,85.22727272727273,1,0,0,0.22727272727273373
bpm_85,20.0,40.0,85.0,85.22727272727273,1,0,0,0.22727272727273373
bpm_85,40.0,60.0,85.0,85.22727272727273,1,0,0,0.22727272727273373
bpm_85,60.0,80.0,85.0,85.22727272727273,1,0,0,0.22727272727273373
bpm_85,80.0,100.0,85.0,85.22727272727273,1,0,0,0.22727272727273373
bpm_85,100.0,120.0,85.0,85.22727272727273,1,0,0,0.22727272727273373
bpm_85,120.0,140.0,85.0,85.22727272727273,1,0,0,0.22727272727273373
bpm_85,140.0,160.0,85.0,85.22727272727273,1,0,0,0.22727272727273373
bpm_85,160.0,180.0,85.0,85.22727272727273,1,0,0,0.22727272727273373
bpm_86,0.0,20.0,86.0,85.22727272727273,0,1,0,0.7727272727272663
bpm_86,20.0,40.0,86.0,85.22727272727273,0,1,0,0.7727272727272663
bpm_86,40.0,60.0,86.0,85.22727272727273,0,1,0,0.7727272727272663
bpm_86,60.0,80.0,86.0,85.22727272727273,0,1,0,0.7727272727272663
bpm_86,80.0,100.0,86.0,85.22727272727273,0,1,0,0.7727272727272663
bpm_86,100.0,120.0,86.0,85.22727272727273,0,1,0,0.7727272727272663
bpm_86,120.0,140.0,86.0,85.22727272727273,0,1,0,0.7727272727272663
bpm_86,140.0,160.0,86.0,85.22727272727273,0,1,0,0.7727272727272663
bpm_86,160.0,180.0,86.0,85.22727272727273,0,1,0,0.7727272727272663
bpm_87,0.0,20.0,87.0,85.22727272727273,0,1,0,1.7727272727272663
bpm_87,20.0,40.0,87.0,85.22727272727273,0,1,0,1.7727272727272663
bpm_87,40.0,60.0,87.0,85.22727272727273,0,1,0,1.7727272727272663
bpm_87,60.0,80.0,87.0,85.22727272727273,0,1,0,1.7727272727272663
bpm_87,80.0,100.0,87.0,85.22727272727273,0,1,0,1.7727272727272663
bpm_87,100.0,120.0,87.0,85.22727272727273,0,1,0,1.7727272727272663
bpm_87,120.0,140.0,87.0,85.22727272727273,0,1,0,1.7727272727272663
bpm_87,140.0,160.0,87.0,85.22727272727273,0,1,0,1.7727272727272663
bpm_87,160.0,180.0,87.0,85.22727272727273,0,1,0,1.7727272727272663
bpm_88,0.0,20.0,88.0,89.28571428571429,0,1,0,1.2857142857142918
bpm_88,20.0,40.0,88.0,89.28571428571429,0,1,0,1.2857142857142918
bpm_88,40.0,60.0,88.0,89.28571428571429,0,1,0,1.2857142857142918
bpm_88,60.0,80.0,88.0,89.28571428571429,0,1,0,1.2857142857142918
bpm_88,80.0,100.0,88.0,89.28571428571429,0,1,0,1.2857142857142918
bpm_88,100.0,120.0,88.0,89.28571428571429,0,1,0,1.2857142857142918
bpm_88,120.0,140.0,88.0,89.28571428571429,0,1,0,1.2857142857142918
bpm_88,140.0,160.0,88.0,89.28571428571429,0,1,0,1.2857142857142918
bpm_88,160.0,180.0,88.0,89.28571428571429,0,1,0,1.2857142857142918
bpm_89,0.0,20.0,89.0,89.28571428571429,1,0,0,0.2857142857142918
bpm_89,20.0,40.0,89.0,89.28571428571429,1,0,0,0.2857142857142918
bpm_89,40.0,60.0,89.0,89.28571428571429,1,0,0,0.2857142857142918
bpm_89,60.0,80.0,89.0,89.28571428571429,1,0,0,0.2857142857142918
bpm_89,80.0,100.0,89.0,89.28571428571429,1,0,0,0.2857142857142918
bpm_89,100.0,120.0,89.0,89.28571428571429,1,0,0,0.2857142857142918
bpm_89,120.0,140.0,89.0,89.28571428571429,1,0,0,0.2857142857142918
bpm_89,140.0,160.0,89.0,89.28571428571429,1,0,0,0.2857142857142918
bpm_89,160.0,180.0,89.0,89.28571428571429,1,0,0,0.2857142857142918
bpm_90,0.0,20.0,90.0,89.28571428571429,0,1,0,0.7142857142857082
bpm_90,20.0,40.0,90.0,89.28571428571429,0,1,0,0.7142857142857082
bpm_90,40.0,60.0,90.0,89.28571428571429,0,1,0,0.7142857142857082
bpm_90,60.0,80.0,90.0,89.28571428571429,0,1,0,0.7142857142857082
bpm_90,80.0,100.0,90.0,89.28571428571429,0,1,0,0.7142857142857082
bpm_90,100.0,120.0,90.0,89.28571428571429,0,1,0,0.7142857142857082
bpm_90,120.0,140.0,90.0,89.28571428571429,0,1,0,0.7142857142857082
bpm_90,140.0,160.0,90.0,89.28571428571429,0,1,0,0.7142857142857082
bpm_90,160.0,180.0,90.0,89.28571428571429,0,1,0,0.7142857142857082
bpm_91,0.0,20.0,91.0,89.28571428571429,0,1,0,1.7142857142857082
bpm_91,20.0,40.0,91.0,89.28571428571429,0,1,0,1.7142857142857082
bpm_91,40.0,60.0,91.0,89.28571428571429,0,1,0,1.7142857142857082
bpm_91,60.0,80.0,91.0,89.28571428571429,0,1,0,1.7142857142857082
bpm_91,80.0,100.0,91.0,89.28571428571429,0,1,0,1.7142857142857082
bpm_91,100.0,120.0,91.0,89.28571428571429,0,1,0,1.7142857142857082
bpm_91,120.0,140.0,91.0,89.28571428571429,0,1,0,1.7142857142857082
bpm_91,140.0,160.0,91.0,89.28571428571429,0,1,0,1.7142857142857082
bpm_91,160.0,180.0,91.0,89.28571428571429,0,1,0,1.7142857142857082
bpm_92,0.0,20.0,92.0,93.75,0,1,0,1.75
bpm_92,20.0,40.0,92.0,93.75,0,1,0,1.75
bpm_92,40.0,60.0,92.0,93.75,0,1,0,1.75
bpm_92,60.0,80.0,92.0,93.75,0,1,0,1.75
bpm_92,80.0,100.0,92.0,93.75,0,1,0,1.75
bpm_92,100.0,120.0,92.0,93.75,0,1,0,1.75
bpm_92,120.0,140.0,92.0,93.75,0,1,0,1.75
bpm_92,140.0,160.0,92.0,93.75,0,1,0,1.75
bpm_92,160.0,180.0,92.0,93.75,0,1,0,1.75
bpm_93,0.0,20.0,93.0,93.75,0,1,0,0.75
bpm_93,20.0,40.0,93.0,93.75,0,1,0,0.75
bpm_93,40.0,60.0,93.0,93.75,0,1,0,0.75
bpm_93,60.0,80.0,93.0,93.75,0,1,0,0.75
bpm_93,80.0,100.0,93.0,93.75,0,1,0,0.75
bpm_93,100.0,120.0,93.0,93.75,0,1,0,0.75
bpm_93,120.0,140.0,93.0,93.75,0,1,0,0.75
bpm_93,140.0,160.0,93.0,93.75,0,1,0,0.75
bpm_93,160.0,180.0,93.0,93.75,0,1,0,0.75
bpm_94,0.0,20.0,94.0,93.75,1,0,0,0.25
bpm_94,20.0,40.0,94.0,93.75,1,0,0,0.25
bpm_94,40.0,60.0,94.0,93.75,1,0,0,0.25
bpm_94,60.0,80.0,94.0,93.75,1,0,0,0.25
bpm_94,80.0,100.0,94.0,93.75,1,0,0,0.25
bpm_94,100.0,120.0,94.0,93.75,1,0,0,0.25
bpm_94,120.0,140.0,94.0,93.75,1,0,0,0.25
bpm_94,140.0,160.0,94.0,93.75,1,0,0,0.25
bpm_94,160.0,180.0,94.0,93.75,1,0,0,0.25
bpm_95,0.0,20.0,95.0,93.75,0,1,0,1.25
bpm_95,20.0,40.0,95.0,93.75,0,1,0,1.25
bpm_95,40.0,60.0,95.0,93.75,0,1,0,1.25
bpm_95,60.0,80.0,95.0,93.75,0,1,0,1.25
bpm_95,80.0,100.0,95.0,93.75,0,1,0,1.25
bpm_95,100.0,120.0,95.0,93.75,0,1,0,1.25
bpm_95,120.0,140.0,95.0,93.75,0,1,0,1.25
bpm_95,140.0,160.0,95.0,93.75,0,1,0,1.25
bpm_95,160.0,180.0,95.0,93.75,0,1,0,1.25
bpm_96,0.0,20.0,96.0,93.75,0,1,0,2.25
bpm_96,20.0,40.0,96.0,93.75,0,1,0,2.25
bpm_96,40.0,60.0,96.0,93.75,0,1,0,2.25
bpm_96,60.0,80.0,96.0,93.75,0,1,0,2.25
bpm_96,80.0,100.0,96.0,93.75,0,1,0,2.25
bpm_96,100.0,120.0,96.0,93.75,0,1,0,2.25
bpm_96,120.0,140.0,96.0,93.75,0,1,0,2.25
bpm_96,140.0,160.0,96.0,93.75,0,1,0,2.25
bpm_96,160.0,180.0,96.0,93.75,0,1,0,2.25
bpm_97,0.0,20.0,97.0,98.6842105263158,0,1,0,1.6842105263157947
bpm_97,20.0,40.0,97.0,98.6842105263158,0,1,0,1.6842105263157947
bpm_97,40.0,60.0,97.0,98.6842105263158,0,1,0,1.6842105263157947
bpm_97,60.0,80.0,97.0,98.6842105263158,0,1,0,1.6842105263157947
bpm_97,80.0,100.0,97.0,98.6842105263158,0,1,0,1.6842105263157947
bpm_97,100.0,120.0,97.0,98.6842105263158,0,1,0,1.6842105263157947
bpm_97,120.0,140.0,97.0,98.6842105263158,0,1,0,1.6842105263157947
bpm_97,140.0,160.0,97.0,98.6842105263158,0,1,0,1.6842105263157947
bpm_97,160.0,180.0,97.0,98.6842105263158,0,1,0,1.6842105263157947
bpm_98,0.0,20.0,98.0,98.6842105263158,0,1,0,0.6842105263157947
bpm_98,20.0,40.0,98.0,98.6842105263158,0,1,0,0.6842105263157947
bpm_98,40.0,60.0,98.0,98.6842105263158,0,1,0,0.6842105263157947
bpm_98,60.0,80.0,98.0,98.6842105263158,0,1,0,0.6842105263157947
bpm_98,80.0,100.0,98.0,98.6842105263158,0,1,0,0.6842105263157947
bpm_98,100.0,120.0,98.0,98.6842105263158,0,1,0,0.6842105263157947
bpm_98,120.0,140.0,98.0,98.6842105263158,0,1,0,0.6842105263157947
bpm_98,140.0,160.0,98.0,98.6842105263158,0,1,0,0.6842105263157947
bpm_98,160.0,180.0,98.0,98.6842105263158,0,1,0,0.6842105263157947
bpm_99,0.0,20.0,99.0,98.6842105263158,1,0,0,0.3157894736842053
bpm_99,20.0,40.0,99.0,98.6842105263158,1,0,0,0.3157894736842053
bpm_99,40.0,60.0,99.0,98.6842105263158,1,0,0,0.3157894736842053
bpm_99,60.0,80.0,99.0,98.6842105263158,1,0,0,0.3157894736842053
bpm_99,80.0,100.0,99.0,98.6842105263158,1,0,0,0.3157894736842053
bpm_99,100.0,120.0,99.0,98.6842105263158,1,0,0,0.3157894736842053
bpm_99,120.0,140.0,99.0,98.6842105263158,1,0,0,0.3157894736842053
bpm_99,140.0,160.0,99.0,98.6842105263158,1,0,0,0.3157894736842053
bpm_99,160.0,180.0,99.0,98.6842105263158,1,0,0,0.3157894736842053
bpm_100,0.0,20.0,100.0,98.6842105263158,0,1,0,1.3157894736842053
bpm_100,20.0,40.0,100.0,98.6842105263158,0,1,0,1.3157894736842053
bpm_100,40.0,60.0,100.0,98.6842105263158,0,1,0,1.3157894736842053
bpm_100,60.0,80.0,100.0,98.6842105263158,0,1,0,1.3157894736842053
bpm_100,80.0,100.0,100.0,98.6842105263158,0,1,0,1.3157894736842053
